id,cast,director
332285,"[""Natasha Lyonne"", ""Chlo\u00eb Sevigny"", ""Meg Tilly"", ""Mark Webber"", ""Maxwell McCabe-Lokos"", ""Emmanuel Kabongo"", ""Neville Edwards"", ""Morgan Bedard"", ""Corey Pascall"", ""Lili Francks"", ""Marie-Josee Dionne"", ""Jessica Greco"", ""Kevin Hoffman"", ""Chad Gibbons"", ""Spider Allen"", ""Wayne St-George"", ""Megan Dawson"", ""John MacRae""]",Danny Perez
49471,[],Spike Lee
13569,"[""Marc Blucas"", ""Justine Waddell"", ""Bill Moseley"", ""Priscilla Barnes"", ""Jack Ryan"", ""Kevin Downes""]",Robby Henson
7512,[],Mike Judge
356216,"[""Kevin Leslie"", ""Simon Cotton"", ""Phil Dunster"", ""Danny Midwinter"", ""Dan Parr"", ""Alexa Morden"", ""Philip Prajoux"", ""Georg Nikoloff"", ""Helen Millar"", ""James Hepburn"", ""Richard Goss"", ""Mariola Jaworska"", ""Nicola Stapleton""]",Zackary Adler
11798,[],Shane Meadows
146631,[],Dominic Burns
43546,[],George Sidney
61038,"[""Aimee Garcia"", ""Al Bandiero"", ""Jossara Jinaro"", ""Gina Rodriguez""]",Carmen Marron
78373,[],Tim McCanlies
17820,[],George Sidney
74457,"[""Michael Clarke Duncan"", ""Morgan Simpson"", ""Kiele Sanchez"", ""Taryn Manning"", ""Luke Perry"", ""Tom Skerritt"", ""Lee Perkins""]",Mario Van Peebles
283384,[],Jason Stone
19933,"[""Jon Lovitz"", ""Timothy Stack"", ""Phil Hartman"", ""Deanna Oliver"", ""Timothy E. Day"", ""Thurl Ravenscroft"", ""Joe Ranft"", ""Judy Toll"", ""Wayne Kaatz"", ""Colette Savage"", ""Mindy Sterling"", ""Jim Jackman""]",Jerry Rees
756,[],"David Hand,James Algar,Samuel Armstrong,Ben Sharpsteen,William Roberts,Paul Satterfield,Hamilton Luske,Jim Handley,Ford Beebe,T. Hee,Wilfred Jackson,Norman Ferguson"
433715,"[""Nicole Smolen"", ""Kim Baldwin"", ""Ariana Stephens"", ""Bryson Funk""]",Jaco Booyens
9728,[],Steve Miner
9731,"[""Melanie Kinnaman"", ""John Shepherd"", ""Shavar Ross"", ""Richard Young"", ""Marco St. John"", ""Juliette Cummins"", ""Carol Locatell"", ""Vernon Washington"", ""Caskey Swaim"", ""Anthony Barrile"", ""Dominick Brascia"", ""Tiffany Helm"", ""Corey Feldman"", ""Richard Lineback"", ""Debi Sue Voorhees"", ""Suzanne Bateman"", ""Todd Bryant"", ""Miguel A. N\u00fa\u00f1ez, Jr."", ""Mark Venturini""]",Danny Steinmann
9916,[],Michael Landon Jr.
309425,"[""Mira Sorvino"", ""Sean Astin"", ""Alexa PenaVega"", ""Cybill Shepherd"", ""Brian Bosworth"", ""Delroy Lindo"", ""Lee Majors"", ""Ted McGinley"", ""Senyo Amoaku"", ""Valerie Dom\u00ednguez"", ""Logan White"", ""Liam Matthews"", ""Tracy Melchior"", ""Makenzie Moss"", ""Madison Pettis"", ""Shwayze"", ""Joseph Julian Soria""]",Jon Gunn
14156,"[""Brian Austin Green"", ""Melissa Keller"", ""Linden Ashby"", ""Joe Manganiello"", ""Eddie Alfano"", ""Ron Rogg\u00e9"", ""Kayla Ewell""]",Hayley Cloake
43610,"[""Greer Garson"", ""Gregory Peck"", ""Donald Crisp"", ""Lionel Barrymore"", ""Preston Foster"", ""Marsha Hunt"", ""Gladys Cooper"", ""Reginald Owen"", ""Dan Duryea"", ""Jessica Tandy"", ""Barbara Everest"", ""Marshall Thompson"", ""Geraldine Wall"", ""Evelyn Dockson"", ""John Warburton"", ""Russell Hicks"", ""Mary Lord"", ""Arthur Shields"", ""Dean Stockwell"", ""Mary Currier""]",Tay Garnett
360339,"[""Jessica Lowndes"", ""Ethan Peck"", ""Diego Boneta"", ""Nate Parker"", ""Mario Casas"", ""Matt Testro"", ""Michael Cardelle"", ""Seth Michaels"", ""Eugene Simon"", ""Brad Schmidt"", ""Leore Hayon"", ""Joey Pollari"", ""Grant Alan Ouzts"", ""Ryan Mulkay""]",Shyam Madiraju
31163,"[""Chris Bisson"", ""Saeed Jaffrey"", ""Sally Bankes"", ""Peter Ash"", ""Zohra Sehgal"", ""Shobu Kapoor"", ""Jinder Mahal"", ""Jamila Massey"", ""Sushil Chudasama"", ""Katy Clayton"", ""Louisa Eyo"", ""Harish Patel"", ""Dalu Solanki"", ""Rony Ghosh"", ""Vijayanti Uma Chauhan""]",Harmage Singh Kalirai
297621,"[""Allison Miller"", ""James Wolk"", ""Katey Sagal"", ""Rumer Willis"", ""Brittany Snow"", ""Ryan Guzman"", ""Jason Ritter"", ""Alexie Gilmore"", ""Richard Riehle"", ""Anna Anissimova"", ""Richard Reid"", ""Finesse Mitchell"", ""Sean McNabb"", ""Kate Lacey"", ""Jim Klock"", ""Spencer Falls"", ""Vanessa Dubasso"", ""Roger Matthews"", ""Steven Shaw"", ""Ron McCoy"", ""Joshua Aaron Randall Embry"", ""Eric Martin Sullivan"", ""Chris Fisher"", ""Theodore Alexander Lennon"", ""Michael Vaughn Montgomery""]",Rita Merson
16205,"[""Robert Englund"", ""Trevor Matthews"", ""Daniel Kash"", ""David Fox"", ""Dean Hawes"", ""Rachel Skarsten"", ""James A. Woods"", ""Ashley Bryant"", ""Stefanie Drummond"", ""Chad Harber"", ""Patrick Henry"", ""Meghanne Kessels"", ""Meg Charette"", ""Kristyn Butcher"", ""Andrew Butcher"", ""Simon Rainville"", ""Matthew Stefiuk"", ""Brennan Delaney"", ""Valerie Casault"", ""Austin Macdonald"", ""Evan Gilchrist"", ""Ariel Waller"", ""John Ross"", ""Victoria Fodor"", ""Derrick Damon Reeve"", ""Dani Kind"", ""Joshua Bogues"", ""Brad Gibb"", ""Rick Bramucci"", ""Pascal Petardi"", ""Steve Stransman"", ""Christina Sauv\u00e9"", ""Melinda Gilhen"", ""Monica White"", ""Allisa Boardley"", ""Catherine Grgicakuk"", ""Norm Berketa"", ""Blue""]",Jon Knautz
887,[],William Wyler
9517,"[""Brad Renfro"", ""Bijou Phillips"", ""Nick Stahl"", ""Rachel Miner"", ""Michael Pitt"", ""Leo Fitzpatrick"", ""Kelli Garner"", ""Daniel Franzese"", ""Nathalie Paulding"", ""Alan Lilly""]",Larry Clark
6007,"[""Per Christian Ellefsen"", ""Sven Nordin"", ""J\u00f8rgen Langhelle"", ""Marit Pia Jacobsen"", ""Per Christensen"", ""Hilde Olausson"", ""Ola Otnes""]",Petter Næss
364083,"[""Robert Fontaine"", ""Michael Brainard"", ""Grant Boyd"", ""Michael Derek"", ""Lily Autumn Page""]",Robert Fontaine
8329,"[""Manuela Velasco"", ""Ferran Terraza"", ""Martha Carbonell"", ""David Vert"", ""Carlos Lasarte"", ""Pablo Rosso"", ""Vicente Gil"", ""Carlos Vicente"", ""Jorge Yamam"", ""Mar\u00eda Teresa Ortega"", ""Manuel Bronchud"", ""Maria Lanau"", ""Claudia Silva"", ""Javier Botet"", ""Ben Temple"", ""Akemi Goto"", ""Kao Chen-Min"", ""Ana Isabel Vel\u00e1squez"", ""Javier Coromina"", ""Pep Sais""]","Jaume Balagueró,Paco Plaza"
69640,"[""Martha Higareda"", ""Chad Michael Murray"", ""Yul Vazquez"", ""Benito Martinez"", ""Cheyenne Haynes""]",Patricia Cardoso
371085,[],
347548,"[""Louise Brealey"", ""Lee Ross"", ""Sheila Reid"", ""Pippa Nixon"", ""Claire Greasley"", ""Andrew Leung"", ""Billy Postlethwaite"", ""Hannah Chalmers""]",Neil Mcenery-West
322443,[],
657,[],Terence Young
28165,[],"Lloyd Kaufman,Michael Herz"
11561,"[""Woody Allen"", ""Diane Keaton"", ""John Beck"", ""Mary Gregory"", ""Brian Avery"", ""Don Keefer"", ""Mews Small"", ""Peter Hobbs"", ""Spencer Milligan""]",Woody Allen
270303,[],David Robert Mitchell
11624,[],Woody Allen
595,[],Robert Mulligan
8810,[],
12207,[],Liu Chia-Liang
226,[],Kimberly Peirce
92182,"[""Elizabeth Olsen"", ""Adam Trese"", ""Eric Sheffer Stevens"", ""Julia Taylor Ross"", ""Adam Barnett"", ""Haley Murphy""]","Chris Kentis,Laura Lau"
582,[],Florian Henckel von Donnersmarck
72213,"[""Alex Kendrick"", ""Ken Bevel"", ""Ben Davies"", ""Kevin Downes"", ""Rusty Martin"", ""T.C. Stallings"", ""Rusty Martin Sr."", ""Eleanor Brown"", ""Matt Hardwick"", ""Robert Amaya "", ""Angelita Nelson"", ""Lauren Etchells"", ""Joy-Anna Duggar"", ""Jessa Duggar"", ""Renee Jewell"", ""Ed Litton""]",Alex Kendrick
990,"[""Paul Newman"", ""Jackie Gleason"", ""Piper Laurie"", ""George C. Scott"", ""Myron McCormick"", ""Murray Hamilton"", ""Michael Constantine"", ""Stefan Gierasch"", ""Jake LaMotta"", ""Vincent Gardenia"", ""Gordon B. Clarke"", ""Clifford A. Pellow"", ""Alexander Rose"", ""Carolyn Coates"", ""Carl York""]",Robert Rossen
55604,[],Jack Conway
9662,"[""B\u00e9atrice Bonifassi"", ""Lina Boudreau"", ""Mich\u00e8le Caucheteux"", ""Jean-Claude Donda"", ""Mari-Lou Gauthier"", ""Charles Linton"", ""Suzy Falk""]",Sylvain Chomet
20862,"[""Adam Beach"", ""Evan Adams"", ""Irene Bedard"", ""Gary Farmer"", ""Tantoo Cardinal"", ""Cody Lightning"", ""Simon Baker"", ""Monique Mojica"", ""John Trudell"", ""Elaine Miles"", ""Michael Greyeyes""]",Chris Eyre
2771,"[""Paul Giamatti"", ""Hope Davis"", ""Judah Friedlander"", ""James Urbaniak"", ""Harvey Pekar"", ""Joyce Brabner"", ""Daniel Tay"", ""Donal Logue"", ""Molly Shannon"", ""Toby Radloff"", ""Josh Hutcherson"", ""Eytan Mirsky"", ""Earl Billings"", ""Maggie Moore"", ""Joey Krajcar"", ""Chris Ambrose"", ""Cameron Carter"", ""Mary Faktor"", ""Madylin Sweeten""]","Shari Springer Berman,Robert Pulcini"
80,"[""Ethan Hawke"", ""Julie Delpy"", ""Vernon Dobtcheff"", ""Louise Lemoine Torr\u00e8s"", ""Mariane Plasteig"", ""Diabolo"", ""Denis Evrard"", ""Albert Delpy"", ""Marie Pillet"", ""Rodolphe Pauly""]",Richard Linklater
55,"[""Gael Garc\u00eda Bernal"", ""Vanessa Bauche"", ""Goya Toledo"", ""Alvaro Guerrero"", ""Emilio Echevarr\u00eda"", ""Jorge Salinas"", ""Rodrigo Murray"", ""Humberto Busto"", ""Gerardo Campbell"", ""Rosa Mar\u00eda Bianchi"", ""Dunia Sald\u00edvar"", ""Adriana Barraza"", ""Jos\u00e9 Sefami"", ""Lourdes Echevarr\u00eda"", ""Marco P\u00e9rez"", ""Laura Almela"", ""Gustavo S\u00e1nchez Parra"", ""Dagoberto Gama"", ""Rodrigo Ostap"", ""Patricio Castillo"", ""Roberto Medina"", ""Carlos Samperio"", ""Mauricio Mart\u00ednez"", ""Ricardo Dalmacci"", ""Gustavo Mu\u00f1oz""]",Alejandro González Iñárritu
11023,[],Catherine Hardwicke
33667,"[""Gregory Peck"", ""Dorothy McGuire"", ""John Garfield"", ""Celeste Holm"", ""Anne Revere"", ""June Havoc"", ""Albert Dekker"", ""Jane Wyatt"", ""Dean Stockwell"", ""Nicholas Joy"", ""Sam Jaffe"", ""Virginia Gregg"", ""Roy Roberts""]",Elia Kazan
39013,"[""Jennifer Lawrence"", ""John Hawkes"", ""Kevin Breznahan"", ""Dale Dickey"", ""Garret Dillahunt"", ""Sheryl Lee"", ""Shelley Waggener"", ""Isaiah Stone"", ""Ashlee Thompson"", ""Valerie Richards"", ""Lauren Sweetser"", ""Cinnamon Schultz"", ""Casey MacLaren"", ""Tate Taylor"", ""Ronnie Hall"", ""Cody Brown"", ""William White"", ""Beth Domann"", ""Charlotte Jeane Lucas"", ""Ramona Blair"", ""Russell Schalk"", ""Marideth Sisco""]",Debra Granik
11194,"[""Brendan Mackey"", ""Nicholas Aaron"", ""Richard Hawking"", ""Ollie Ryall"", ""Joe Simpson"", ""Simon Yates""]",Kevin Macdonald
43839,[],Henry King
1382,[],Miranda July
44639,"[""Matt Damon"", ""William Ackman"", ""Barack Obama"", ""George W. Bush"", ""Jonathan Alpert"", ""Christine Lagarde"", ""Ann Curry"", ""Daniel Alpert"", ""Sigridur Benediktsdottir""]",Charles Ferguson
301351,"[""Zac Efron"", ""Emily Ratajkowski"", ""Wes Bentley"", ""Nick Rotteveel"", ""Alessandro Lindblad"", ""Jon Abrahams"", ""Shiloh Fernandez"", ""Jon Bernthal"", ""Vanessa Lengies"", ""Miranda Rae Mayo"", ""Rob Silverman"", ""Nev Schulman"", ""Molly Hagan"", ""Jonny Weston"", ""Alex Shaffer"", ""Alicia Coppola"", ""Wiley M. Pickett"", ""Brittany Furlan"", ""Rebecca Forsythe"", ""Joey Rudman"", ""Kelsey Formost"", ""Scarlett Benchley"", ""Devon Barnes"", ""Timothy Granaderos"", ""Raleigh Adams"", ""Kerry Stein"", ""Ayden Mayeri"", ""Andrew Bachelor"", ""Dillon Francis""]",Max Joseph
4816,"[""Forest Whitaker"", ""Cliff Gorman"", ""Tricia Vessey"", ""Henry Silva"", ""Victor Argo"", ""Joseph Rigano"", ""John Tormey"", ""Damon Whitaker"", ""Frank Minucci"", ""Richard Portnow"", ""Gene Ruffini"", ""Frank Adonis"", ""RZA"", ""Isaach De Bankol\u00e9"", ""Chuck Jeffreys"", ""Gano Grills"", ""Jamie Hector"", ""Roberto Lopez"", ""Jerry Todisco"", ""Camille Winbush"", ""Gary Farmer"", ""Jerry Sturiano"", ""Alfred Nittoli"", ""Sharon Angela""]",Jim Jarmusch
7873,"[""Christian Bale"", ""Freddy Rodr\u00edguez"", ""Eva Longoria"", ""Chaka Forman"", ""Tammy Trull"", ""J.K. Simmons"", ""Michael Monks"", ""Samantha Esteban"", ""Tania Verafield"", ""Noel Gugliemi"", ""Adriana Millan"", ""Geovanny Corvera"", ""Cesar Garcia"", ""Terry Crews"", ""Emilio Rivera"", ""Paul Renteria""]",David Ayer
331190,[],Jerry Jameson
15186,"[""David Duchovny"", ""Nicky Katt"", ""Catherine Keener"", ""Mary McCormack"", ""David Hyde Pierce"", ""Julia Roberts"", ""Blair Underwood"", ""January Jones"", ""Dina Spybey-Waters"", ""Sandra Oh"", ""Brad Rowe"", ""Jeff Garlin"", ""Enrico Colantoni"", ""David Fincher"", ""Steven Soderbergh"", ""Brad Pitt"", ""Terence Stamp""]",Steven Soderbergh
17994,"[""Stephen Nichols"", ""Tawny Kitaen"", ""Todd Allen"", ""Kathleen Wilhoite"", ""Burke Byrnes"", ""James W. Quinn"", ""Rose Marie"", ""Judy Tatum"", ""Gloria Hayes"", ""J.P. Luebsen"", ""Kenny Rhodes"", ""Susan Nickerson"", ""Ryan Carroll""]",Kevin Tenney
1378,"[""Sook-Yin Lee"", ""Paul Dawson"", ""PJ DeBoy"", ""Jay Brannan"", ""Lindsay Beamish"", ""Raphael Barker"", ""Peter Stickles"", ""Ray Rivas"", ""Bitch"", ""Shanti Carson"", ""Justin Hagan"", ""Miriam Shor"", ""Bradford Scobie"", ""Reg Vermue"", ""Adam Hardman"", ""Alan Mandell"", ""Jan Hilmer"", ""Stephen Kent Jusick"", ""Yolonda Ross"", ""Jocelyn Samson"", ""Daniela Sea"", ""Rachael C. Smith"", ""Derek Jackson"", ""Jonathan Caouette"", ""Mary Beth Peil"", ""Tristan Taormino"", ""Justin Bond""]",John Cameron Mitchell
8885,"[""Ari Folman"", ""Ron Ben-Yishai"", ""Dror Harazi"", ""Ronny Dayag""]",Ari Folman
48382,"[""Kirby Heyborne"", ""Michael Flynn""]",
12901,"[""Campbell Scott"", ""Gerald Burke"", ""Ali Fadhil"", ""Robert Hutchings""]",Charles Ferguson
250124,"[""Bel Powley"", ""Kristen Wiig"", ""Alexander Skarsg\u00e5rd"", ""Christopher Meloni"", ""Austin Lyon"", ""Madeleine Waters"", ""Margarita Levieva"", ""Quinn Nagle"", ""Abby Wait"", ""John Parsons"", ""Miranda Bailey"", ""Carson D. Mell"", ""Davy Clements"", ""Susannah Schulman Rogers"", ""Anthony Williams"", ""Charles Lewis III"", ""David Fine"", ""Joshua Grannell"", ""Nate Heller"", ""Lance Hill"", ""Jon Freeman"", ""Persephone Gloeckner-Suits""]",Marielle Heller
14284,"[""Buzz Aldrin"", ""Michael Collins"", ""Alan Bean"", ""Eugene Cernan"", ""Charles Duke"", ""James Lovell"", ""Edgar Mitchell"", ""Harrison Schmitt"", ""John Young""]",David Sington
57120,"[""Michelle Williams"", ""Bruce Greenwood"", ""Will Patton"", ""Zoe Kazan"", ""Paul Dano"", ""Shirley Henderson"", ""Neal Huff"", ""Tommy Nelson"", ""Rod Rondeaux""]",Kelly Reichardt
12228,"[""Dennis Hopper"", ""Peter Bart"", ""Warren Beatty"", ""Carl Bernstein""]","Fenton Bailey,Randy Barbato"
22617,"[""Danny Aiello"", ""John Rothman"", ""Frank Bongiorno"", ""Lexie Sperduto"", ""Zainab Jah"", ""Alex Corrado"", ""Michael McGlone"", ""Walt McPherson"", ""Polly Draper"", ""Summer Phoenix""]",Bob Giraldi
55561,"[""Toni Collette"", ""Parker Posey"", ""Lisa Kudrow"", ""Alanna Ubach"", ""Helen FitzGerald"", ""Stanley DeSantis"", ""Jamie Kennedy"", ""David James Elliott"", ""Debra Jo Rupp"", ""Kevin Cooney"", ""Bob Balaban"", ""Paul Dooley"", ""Scott Mosenson"", ""Joshua Malina""]",Jill Sprecher
42889,"[""Matt Bennett"", ""Zack Pearlman"", ""Jacob Davich"", ""Justin Kline"", ""Krysta Rodriguez"", ""Nicole Weaver"", ""Savannah Welch"", ""Tina Parker""]","Huck Botko,Andrew Gurland"
10656,"[""Isabelle Adjani"", ""Christopher Lambert"", ""Richard Bohringer"", ""Michel Galabru"", ""Jean-Hugues Anglade"", ""Jean Reno"", ""Jean-Pierre Bacri"", ""Jean Bouise""]",Luc Besson
24363,"[""Robin Williams"", ""David Duchovny"", ""Anton Yelchin"", ""T\u00e9a Leoni"", ""Erica Tazel"", ""Alice Drummond"", ""Erykah Badu"", ""Frank Langella"", ""Zelda Williams"", ""Olga Sosnovska"", ""Orlando Jones"", ""Claire Lautier"", ""Michael Chapman"", ""Lisby Larson""]",David Duchovny
13121,[],Mitchell Lichtenstein
24746,"[""Jeffrey Falcon"", ""Justin McGuire"", ""Kim De Angelo"", ""Stephane Gauger"", ""Clifford Hugo"", ""Oleg Bernov"", ""Igor Yuzov"", ""Zhenya Kolykhanov"", ""George L. Casillas"", ""Avi Sills"", ""Monti Ellison"", ""Kareem"", ""Paul Szopa"", ""Richard McGuire"", ""Zuma Jay""]",Lance Mungia
325140,[],
12109,"[""Paul Kaye"", ""Kate Magowan"", ""Neil Maskell"", ""Beatriz Batarda"", ""Pete Tong"", ""Mike Wilmot"", ""Tim Plester"", ""Paul Spence"", ""Steve Oram"", ""Carl Cox"", ""Ti\u00ebsto""]",Michael Dowse
27023,"[""Steve Buscemi"", ""Romany Malco"", ""Tim Blake Nelson"", ""Sarah Silverman"", ""John Cho"", ""Emmanuelle Chriqui""]",Hue Rhodes
22913,[],Shane Meadows
273899,"[""Jeremy Irvine"", ""Jonny Beauchamp"", ""Jonathan Rhys Meyers"", ""Ron Perlman"", ""Caleb Landry Jones"", ""Karl Glusman"", ""Vladimir Alexis"", ""Alexandre Nachi"", ""Joey King"", ""Matt Craven"", ""Atticus Mitchell"", ""David Cubitt"", ""Mark Camacho"", ""Andrea Frankle"", ""Kwasi Songui"", ""Joanne Vannicola"", ""Wilson Gonzalez Ochsenknecht""]",Roland Emmerich
20653,"[""Saif Ali Khan"", ""Kareena Kapoor"", ""Javed Jaffrey"", ""Tanaaz Currim Irani"", ""Vrajesh Hirjee""]",
67373,"[""James Caan"", ""James Caan"", ""Frank Vincent"", ""Vincent Pastore"", ""Louis Vanaria"", ""Christian Maelen"", ""Edward Lynch"", ""Chuck Zito""]",Danny Provenzano
171759,"[""William Brent"", ""Sammi Hanratty"", ""James Hong"", ""Alex Kendrick"", ""Mark Dacascos"", ""Jansen Panettiere"", ""Tiya Sircar"", ""William Corkery"", ""Marlowe Peyton""]",Bill Muir
206296,"[""Anna Kendrick"", ""Jeremy Jordan"", ""Natalie Knepp"", ""Bettina Bresnan"", ""Marceline Hugot"", ""Rafael Sardina"", ""Allison Macri"", ""Alan Simpson"", ""Nic Novicki"", ""Tamara Mintz"", ""Cassandra Inman"", ""Meg Hudson"", ""Laura Harrier"", ""Cat Lynch""]",Richard LaGravenese
35219,"[""Michael Shannon"", ""Amy Ryan"", ""Frank Wood"", ""Linda Emond"", ""John Ventimiglia"", ""Margaret Colin"", ""Paul Sparks"", ""Yul Vazquez"", ""Paul Adelstein"", ""Liza Weil"", ""Daniel Franzese"", ""Merritt Wever"", ""Gary Wilmes""]",Noah Buschel
28260,"[""Melinda Clarke"", ""J. Trevor Edmond"", ""Kent McCord"", ""Sarah Douglas"", ""James T. Callahan"", ""Basil Wallace"", ""Mike Moroff"", ""Julian Scott Urena"", ""P\u00eda Reyes"", ""Sal Lopez"", ""Dana Lee"", ""Jill Andre"", ""David Wells"", ""Anthony Hickox"", ""Brian Peck"", ""Gary Schmoeller"", ""Michael Deak""]",Brian Yuzna
7515,"[""Chris Evans"", ""Jessica Biel"", ""Joy Bryant"", ""Jason Statham"", ""Kelli Garner"", ""Isla Fisher"", ""Louis C.K."", ""Jeff Wolfe"", ""Dane Cook"", ""Lina Esco"", ""Paula Patton"", ""Kat Dennings"", ""Juliette Marquis"", ""John Newton"", ""Sophie Monk"", ""Casey LaBow""]",Hunter Richards
13075,"[""Maggie Gyllenhaal"", ""Michelle Hurst"", ""Sandra Rodr\u00edguez"", ""Danny Trejo"", ""Brad William Henke"", ""Sam Bottoms"", ""Giancarlo Esposito"", ""Bridget Barkan""]",
335866,"[""Julie Benz"", ""Carter Jenkins"", ""Cesar Garcia"", ""Mercy Malick"", ""Lisa Pelikan"", ""Molly Jackson"", ""Sara Sanderson"", ""Michael Nardelli"", ""Lawrence Kao"", ""Fay DeWitt"", ""Kurt Long"", ""Kevin Sheridan"", ""Matt Corboy"", ""Kaiwi Lyman"", ""Jordi Vilasuso""]","Aaron Hann,Mario Miscione"
13510,[],James Watkins
215881,"[""Emily Browning"", ""Xavier Samuel"", ""Cam Gigandet"", ""Dawn Olivieri"", ""Frances Fisher"", ""Thomas Dekker"", ""Marlene Forte"", ""Kennedy Waite"", ""Casey LaBow"", ""Elizabeth Pe\u00f1a"", ""Brandon Jay McLaren"", ""James Kyson"", ""Indira G. Wilson"", ""Devix Szell"", ""Christopher Craven"", ""Jesse Lewis IV"", ""Kimiko Gelman"", ""Kaitlin Thomas"", ""Justin Sandler""]",Catherine Hardwicke
18238,"[""James Corden"", ""Mathew Horne"", ""Paul McGann"", ""MyAnna Buring"", ""Vera Filatova"", ""Silvia Colloca"", ""Lucy Gaskell"", ""Louise Dylan"", ""Ashley Mulheron"", ""Tiffany Mulheron"", ""Emer Kenny"", ""Emma Clifford"", ""Travis Oliver"", ""Susie Amy"", ""John Pierce Jones""]",Phil Claydon
22600,"[""Daniel Buckland"", ""Robert Hobbs"", ""Rapulana Seiphemo"", ""Jeffrey Zekele"", ""Ronnie Nyakale"", ""Shelley Meskin"", ""Malusi Skenjana"", ""Jafta Mamabolo"", ""Motlatsi Mahloko"", ""Kenneth Nkosi"", ""Lerato Moloi"", ""Thandy Matlaila"", ""Mzwandile Ngubeni"", ""Gladys Mahlangu""]",Ralph Ziman
12612,"[""Lee Evans"", ""Sean McGinley"", ""Ian McNeice"", ""Colin Salmon""]",
50698,"[""Sean Rogerson"", ""Juan Riedinger"", ""Ashleigh Gryzko"", ""Mackenzie Gray"", ""Arthur Corber"", ""Benjamin Wilkinson"", ""Michele Cummins"", ""Luis Javier"", ""Shawn Macdonald"", ""Merwin Mondesir"", ""Bob Rathie"", ""Fred Keating""]","Colin Minihan,Stuart Ortiz"
115210,"[""Ross Noble"", ""Tommy Knight"", ""Gemma-Leah Devereux"", ""John McDonnell""]",
34335,"[""Melissa Joan Hart"", ""John Terry"", ""Chip Bent"", ""Lawrence Turner"", ""Edrick Browne"", ""John Cates"", ""Marc Macaulay"", ""Lucille Soong"", ""Ritchie Montgomery""]",Chris Shadley
459488,"[""Tony Oppedisano""]",Simon Napier-Bell
11302,"[""Woody Allen"", ""Louise Lasser"", ""Carlos Montalb\u00e1n"", ""Nati Abascal"", ""Jacobo Morales"", ""Miguel \u00c1ngel Su\u00e1rez"", ""Ren\u00e9 Enr\u00edquez"", ""Charlotte Rae"", ""Stanley Ackerman"", ""Dorothi Fox"", ""Eddie Barth"", ""Conrad Bain"", ""Baron De Beer"", ""Sylvester Stallone"", ""Howard Cosell"", ""Tino Garc\u00eda""]",Woody Allen
119458,"[""Linus Roache"", ""Derek Ting"", ""Richard Ng"", ""Michael Park"", ""Kathy Uyen"", ""Darren E. Scott"", ""Jake Boswell"", ""Theodore Bouloukos"", ""Danny Boushebel"", ""Kenneth Tsang""]",Simon Yin
20406,"[""Nicholas Gonzalez"", ""Mario Cimarro"", ""Oleg Taktarov"", ""Vitali Baganov"", ""Ricardo Chavira"", ""David Vadim"", ""Joseph Siravo"", ""Chris Ferry"", ""Delilah Cotto"", ""John Carlino"", ""Chance Kelly""]","Jeff Crook,Josh Crook"
3766,[],Orson Welles
18616,"[""Stephen Martines"", ""Valerie Cruz"", ""Mircea Monroe"", ""Desmond Askew"", ""Michael Robert Brandon"", ""Michael Muhney"", ""David Stanbra"", ""Robert Pine""]",Dave Payne
18808,"[""Jake Gyllenhaal"", ""Selma Blair"", ""Jared Leto"", ""John C. McGinley"", ""Jeremy Piven"", ""Kimberley Kates"", ""Mark Rolston"", ""Arden Myrin""]",James Cox
95755,[],Jonas Åkerlund
198062,"[""Glenn Howerton"", ""Steve Little"", ""Ben Schwartz"", ""Adrianne Palicki"", ""Josh Groban"", ""Perry Joshep"", ""Kristen Riley"", ""Josh Perry"", ""Matt Walsh"", ""Brian Huskey"", ""Jake Johnson""]",Brad Copeland
188652,[],Paul Bunnell
174311,[],Phil Morrison
12602,"[""Lex Barker"", ""Christopher Lee"", ""Karin Dor"", ""Carl Lange"", ""Christiane R\u00fccker"", ""Vladimir Medar"", ""Dieter Eppler""]",Harald Reinl
153795,"[""Anna Paquin"", ""Ryan Phillippe"", ""Luke Wilson"", ""Powers Boothe"", ""Riley Thomas Stewart"", ""Ursula Parker"", ""Christa Campbell"", ""Tess Harper"", ""Johnnie Brannon"", ""Kristen Williams"", ""Simona Williams""]",James Cox
